Timestamp,TimeDelta,RtpTimeDelta,SizeDelta,RCState,NumDeltas,BWState,NoiseVar,RecvRate,RecvBWE,SSRC,LastT,Threshold,TimeOverUsing,RCRegion,RCAvgMax,RCVarMax
303106555,   25,   35.000000,  -909, -,1000, 0,          -,      -,      -,         -, -6.770775, 12.500000, -1.000000, -,      -,       -
303106604,    -,           -,     -, 1,   -, -, 299.754304, 105832,  78398,1843363638,         -,         -,         -, 0, 121075,2.500000
303106617,   54,   35.000000,   900, -,1000, 0,          -,      -,      -,         -, -5.577105, 12.500000, -1.000000, -,      -,       -
303106691,   61,   69.000000,  -204, -,1000, 0,          -,      -,      -,         -, -6.554251, 12.500000, -1.000000, -,      -,       -
303106713,   74,   68.000000,   119, -,1000, 0,          -,      -,      -,         -, -5.688588, 12.500000, -1.000000, -,      -,       -
303106758,   22,   35.000000,  -737, -,1000, 0,          -,      -,      -,         -, -6.121192, 12.500000, -1.000000, -,      -,       -
303106805,    -,           -,     -, 1,   -, -, 297.615520, 110128,  79398,1843363638,         -,         -,         -, 0, 121075,2.500000
303106832,   45,   35.000000,   782, -,1000, 0,          -,      -,      -,         -, -6.371610, 12.500000, -1.000000, -,      -,       -
303106845,   74,   68.000000,  -151, -,1000, 0,          -,      -,      -,         -, -4.733173, 12.500000, -1.000000, -,      -,       -
303106904,   14,   35.000000,  -694, -,1000, 0,          -,      -,      -,         -, -6.867485, 12.500000, -1.000000, -,      -,       -
303106978,   58,   35.000000,   827, -,1000, 0,          -,      -,      -,         -, -4.683560, 12.500000, -1.000000, -,      -,       -
303106985,   75,   69.000000,  -214, -,1000, 0,          -,      -,      -,         -, -2.875074, 12.500000, -1.000000, -,      -,       -
303107005,    -,           -,     -, 1,   -, -, 295.474162, 116224,  80398,1843363638,         -,         -,         -, 0, 121075,2.500000
303107045,    6,   34.000000,  -544, -,1000, 0,          -,      -,      -,         -, -6.804453, 12.500000, -1.000000, -,      -,       -
303107059,   60,   35.000000,   655, -,1000, 0,          -,      -,      -,         -, -3.752758, 12.500000, -1.000000, -,      -,       -
303107120,   14,   35.000000,  -718, -,1000, 0,          -,      -,      -,         -, -5.802760, 12.500000, -1.000000, -,      -,       -
303107191,   61,   35.000000,   786, -,1000, 0,          -,      -,      -,         -, -2.940798, 12.500000, -1.000000, -,      -,       -
303107206,    -,           -,     -, 1,   -, -, 295.056417, 114960,  81398,1843363638,         -,         -,         -, 0, 121075,2.500000
303107266,   72,   69.000000,  -293, -,1000, 0,          -,      -,      -,         -, -1.512582, 12.500000, -1.000000, -,      -,       -
303107291,   74,   68.000000,   -31, -,1000, 0,          -,      -,      -,         -, -0.248854, 12.500000, -1.000000, -,      -,       -
303107334,   25,   35.000000,   -86, -,1000, 0,          -,      -,      -,         -, -1.953287, 12.500000, -1.000000, -,      -,       -
303107407,    -,           -,     -, 1,   -, -, 293.633054, 109440,  82398,1843363638,         -,         -,         -, 0, 121075,2.500000
303107412,   43,   35.000000,   -11, -,1000, 0,          -,      -,      -,         -, -0.357017, 12.500000, -1.000000, -,      -,       -
303107443,   79,   69.000000,   612, -,1000, 0,          -,      -,      -,         -, -0.144439, 12.500000, -1.000000, -,      -,       -
303107476,   30,   34.000000,  -982, -,1000, 0,          -,      -,      -,         -,  1.860503, 12.500000, -1.000000, -,      -,       -
303107493,   34,   35.000000,   671, -,1000, 0,          -,      -,      -,         -, -0.239901, 12.500000, -1.000000, -,      -,       -
303107555,   17,   35.000000,  -661, -,1000, 0,          -,      -,      -,         -, -1.865892, 12.500000, -1.000000, -,      -,       -
303107590,   70,   35.000000,  1141, -,1000, 0,          -,      -,      -,         -,  1.703841, 12.500000, -1.000000, -,      -,       -
303107607,    -,           -,     -, 1,   -, -, 291.483358, 107520,  83398,1843363638,         -,         -,         -, 0, 121075,2.500000
303107630,   26,   35.000000, -1093, -,1000, 0,          -,      -,      -,         -,  3.039592, 12.500000, -1.000000, -,      -,       -
303107690,   40,   35.000000,   880, -,1000, 0,          -,      -,      -,         -,  1.515595, 12.500000, -1.000000, -,      -,       -
303107768,   61,   68.000000,  -276, -,1000, 0,          -,      -,      -,         -,  0.933836, 12.500000, -1.000000, -,      -,       -
303107787,   77,   69.000000,   -64, -,1000, 0,          -,      -,      -,         -,  2.658841, 12.500000, -1.000000, -,      -,       -
303107808,    -,           -,     -, 1,   -, -, 289.502420, 106088,  84398,1843363638,         -,         -,         -, 0, 121075,2.500000
303107838,   20,   35.000000,  -590, -,1000, 0,          -,      -,      -,         -,  1.411798, 12.500000, -1.000000, -,      -,       -
303107856,   51,   35.000000,   774, -,1000, 0,          -,      -,      -,         -,  2.320992, 12.500000, -1.000000, -,      -,       -
303107913,   18,   34.000000,  -694, -,1000, 0,          -,      -,      -,         -,  1.175857, 12.500000, -1.000000, -,      -,       -
303107983,   56,   36.000000,   743, -,1000, 0,          -,      -,      -,         -,  2.944077, 12.500000, -1.000000, -,      -,       -
303107998,   71,   68.000000,  -160, -,1000, 0,          -,      -,      -,         -,  3.964058, 12.500000, -1.000000, -,      -,       -
303108009,    -,           -,     -, 1,   -, -, 286.971415, 107472,  85398,1843363638,         -,         -,         -, 0, 121075,2.500000
303108057,   15,   35.000000,  -672, -,1000, 0,          -,      -,      -,         -,  1.983405, 12.500000, -1.000000, -,      -,       -
303108077,   58,   35.000000,   772, -,1000, 0,          -,      -,      -,         -,  4.241048, 12.500000, -1.000000, -,      -,       -
303108127,   21,   35.000000,  -758, -,1000, 0,          -,      -,      -,         -,  3.659987, 12.500000, -1.000000, -,      -,       -
303108148,   50,   35.000000,   839, -,1000, 0,          -,      -,      -,         -,  4.180844, 12.500000, -1.000000, -,      -,       -
303108190,   20,   34.000000,  -836, -,1000, 0,          -,      -,      -,         -,  3.819542, 12.500000, -1.000000, -,      -,       -
303108209,    -,           -,     -, 1,   -, -, 284.599781, 111448,  86398,1843363638,         -,         -,         -, 0, 121075,2.500000
303108264,   43,   35.000000,   721, -,1000, 0,          -,      -,      -,         -,  3.322546, 12.500000, -1.000000, -,      -,       -
303108352,   74,   69.000000,  -193, -,1000, 0,          -,      -,      -,         -,  4.816304, 12.500000, -1.000000, -,      -,       -
303108409,    -,           -,     -, 1,   -, -, 283.559346, 109760,  87398,1843363638,         -,         -,         -, 0, 121075,2.500000
303108410,   88,   68.000000,    44, -,1000, 0,          -,      -,      -,         -,  8.518582, 12.500000, -1.000000, -,      -,       -
303108446,   75,   69.000000,   614, -,1000, 0,          -,      -,      -,         -,  7.923971, 12.500000, -1.000000, -,      -,       -
303108477,   18,   35.000000, -1210, -,1000, 0,          -,      -,      -,         -,  8.022572, 12.500000, -1.000000, -,      -,       -
303108486,   32,   35.000000,   471, -,1000, 0,          -,      -,      -,         -,  6.103594, 12.500000, -1.000000, -,      -,       -
303108556,    8,   34.000000,  -336, -,1000, 0,          -,      -,      -,         -,  2.051799, 12.500000, -1.000000, -,      -,       -
303108610,    -,           -,     -, 1,   -, -, 282.633272, 104672,  88398,1843363638,         -,         -,         -, 0, 121075,2.500000
303108630,   70,   35.000000,   450, -,1000, 0,          -,      -,      -,         -,  7.451786, 12.500000, -1.000000, -,      -,       -
303108696,   74,   69.000000,    37, -,1000, 0,          -,      -,      -,         -,  8.275952, 12.500000, -1.000000, -,      -,       -
303108767,   67,   69.000000,  -144, -,1000, 0,          -,      -,      -,         -,  8.268970, 12.500000, -1.000000, -,      -,       -
303108811,    -,           -,     -, 1,   -, -, 282.459411,  98992,  89398,1843363638,         -,         -,         -, 0, 121075,2.500000
303108856,   70,   68.000000,    67, -,1000, 0,          -,      -,      -,         -,  8.437099, 12.500000, -1.000000, -,      -,       -
303108927,   89,   69.000000,    75, -,1000, 0,          -,      -,      -,         -, 11.995697, 12.500000, -1.000000, -,      -,       -
303108991,   71,   68.000000,    10, -,1000, 0,          -,      -,      -,         -, 12.499010, 12.500000, -1.000000, -,      -,       -
303109000,   64,   69.000000,   -96, -,1000, 0,          -,      -,      -,         -, 11.777141, 12.500000, -1.000000, -,      -,       -
303109011,    -,           -,     -, 1,   -, -, 280.853928,  93104,  90398,1843363638,         -,         -,         -, 0, 121075,2.500000
303109060,   10,   35.000000,  -526, -,1000, 0,          -,      -,      -,         -,  8.464540, 12.500000, -1.000000, -,      -,       -
303109137,   59,   35.000000,   654, -,1000, 0,          -,      -,      -,         -, 11.168394, 12.500000, -1.000000, -,      -,       -
303109204,   77,   69.000000,   -72, -,1000, 0,          -,      -,      -,         -, 12.842217, 12.500000, 34.500000, -,      -,       -
303109211,    -,           -,     -, 1,   -, -, 280.319829,  86328,  91402,1843363638,         -,         -,         -, 0, 121075,2.500000
303109285,   68,   69.000000,   -26, -,1000, 0,          -,      -,      -,         -, 12.684681, 12.500000,103.500000, -,      -,       -
303109311,   80,   69.000000,    45, -,1000, 2,          -,      -,      -,         -, 14.596528, 12.500000,  0.000000, -,      -,       -
303109311,    -,           -,     -, 2,   -, -, 279.352982,  88864,  75534,1843363638,         -,         -,         -, 0, 119465,2.500000
303109355,   27,   35.000000,  -466, -,1000, 2,          -,      -,      -,         -, 14.325733, 12.500000, 35.000000, -,      -,       -
303109371,   44,   35.000000,   906, -,1000, 2,          -,      -,      -,         -, 13.476160, 12.500000, 70.000000, -,      -,       -
303109412,    -,           -,     -, 2,   -, -, 279.352982,  88056,  74848,1843363638,         -,         -,         -, 0, 117894,2.500000
303109423,   16,   35.000000, -1057, -,1000, 2,          -,      -,      -,         -, 12.749362, 12.500000,105.000000, -,      -,       -
303109498,   52,   36.000000,   561, -,1000, 2,          -,      -,      -,         -, 14.219746, 12.500000,  0.000000, -,      -,       -
303109506,   75,   69.000000,   -71, -,1000, 2,          -,      -,      -,         -, 15.533179, 12.500000, 69.000000, -,      -,       -
303109566,    7,   35.000000,  -467, -,1000, 0,          -,      -,      -,         -, 11.402136, 12.500000, -1.000000, -,      -,       -
303109585,   60,   35.000000,   739, -,1000, 0,          -,      -,      -,         -, 14.099927, 12.500000, 17.500000, -,      -,       -
303109612,    -,           -,     -, 1,   -, -, 279.125085,  89488,  75848,1843363638,         -,         -,         -, 0, 117894,2.500000
303109646,   19,   35.000000,  -641, -,1000, 0,          -,      -,      -,         -, 12.779421, 12.500000, 52.500000, -,      -,       -
303109699,   61,   36.000000,   745, -,1000, 0,          -,      -,      -,         -, 15.449892, 12.500000, 88.500000, -,      -,       -
303109777,   53,   69.000000,  -542, -,1000, 0,          -,      -,      -,         -, 13.850522, 12.500000,157.500000, -,      -,       -
303109785,   78,   69.000000,   -40, -,1000, 2,          -,      -,      -,         -, 15.645821, 12.500000,  0.000000, -,      -,       -
303109785,    -,           -,     -, 2,   -, -, 277.634639,  89152,  75779,1843363638,         -,         -,         -, 0, 116457,2.500000
303109814,    -,           -,     -, 2,   -, -, 277.634639,  89152,  75779,1843363638,         -,         -,         -, 0, 115092,2.500000
303109858,    9,   35.000000,  -240, -,1000, 0,          -,      -,      -,         -, 11.289109, 12.500000, -1.000000, -,      -,       -
303109919,   73,   36.000000,   715, -,1000, 0,          -,      -,      -,         -, 16.313157, 12.500000, 18.000000, -,      -,       -
303109942,   60,   69.000000,   -18, -,1000, 0,          -,      -,      -,         -, 14.597172, 12.500000, 87.000000, -,      -,       -
303110010,   23,   35.000000,  -678, -,1000, 0,          -,      -,      -,         -, 14.156111, 12.500000,122.000000, -,      -,       -
303110017,    -,           -,     -, 1,   -, -, 277.463856,  94072,  76779,1843363638,         -,         -,         -, 0, 115092,2.500000
303110069,   73,   71.000000,   813, -,1000, 0,          -,      -,      -,         -, 12.226338, 12.500000, -1.000000, -,      -,       -
303110144,   54,   36.000000,   -92, -,1000, 0,          -,      -,      -,         -, 15.860403, 12.500000, 18.000000, -,      -,       -
303110214,   76,   69.000000,   -20, -,1000, 0,          -,      -,      -,         -, 17.194356, 12.500000, 87.000000, -,      -,       -
303110217,    -,           -,     -, 1,   -, -, 276.757862,  98016,  77779,1843363638,         -,         -,         -, 0, 115092,2.500000
303110283,   69,   69.000000,    21, -,1000, 0,          -,      -,      -,         -, 17.081630, 12.500000,156.000000, -,      -,       -
303110303,   69,   69.000000,   -18, -,1000, 0,          -,      -,      -,         -, 17.077599, 12.500000,225.000000, -,      -,       -
303110362,   20,   35.000000,  -737, -,1000, 0,          -,      -,      -,         -, 16.224525, 12.500000,260.000000, -,      -,       -
303110399,   79,   36.000000,  1551, -,1000, 2,          -,      -,      -,         -, 20.012907, 12.500000,  0.000000, -,      -,       -
303110399,    -,           -,     -, 2,   -, -, 275.306237, 102440,  77779,1843363638,         -,         -,         -, 0, 114459,2.438110
303110419,    -,           -,     -, 2,   -, -, 275.306237, 102440,  77779,1843363638,         -,         -,         -, 0, 113858,2.373461
